"","assembly_accession","bioproject_accession","biosample_common_name","biosample_description","tax_id","organism_name","source_db","biosample_owner","biosample_host","biosample_location","biosample_isolation","biosample_ecotype","assembly_level","contig_l50","contig_n50","gaps_between_scaffolds","atgc_count","gc_percent","genome_coverage","component_sequences","contigs","organelles","scaffolds","scaffold_l50","scaffold_n50","chromosomes","sequence_length","ungapped_length","organelle_description","organelle_sequence_length","is_SO","rank1","rank2","rank3","rank4","rank5","rank6","rank7"
"2799","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2800","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2801","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2802","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2803","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2804","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2805","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2806","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2807","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2808","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2809","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2810","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2811","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2812","GCA_000151865.3","PRJNA20367",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Baylor College of Medicine",NA,NA,NA,NA,"Scaffold",57665,11821,NA,2331957531,41.5,NA,554227,554227,NA,240557,6389,116287,NA,2551401796,2331978405,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2813","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2814","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2815","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2816","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2817","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2818","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2819","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2820","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2821","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2822","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2823","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2824","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2825","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2826","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2827","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2828","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2829","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2830","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2831","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2832","GCA_001922835.1","PRJNA356464",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","National Institute of Standards and Technology",NA,NA,NA,"not applicable","Scaffold",13811,44302,NA,2120283832,41,114.5,2647,116650,NA,2647,21,26555543,NA,2132499883,2120283832,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2833","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2834","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2835","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2836","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2837","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2838","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2839","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2840","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2841","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2842","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2843","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2844","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2845","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2846","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2847","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2848","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2849","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2850","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2851","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2852","GCA_003314715.1","PRJNA476133",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",23199,30985,NA,2383130043,41.5,450,481,139544,NA,481,30,27166507,NA,2404363272,2383130043,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2853","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2854","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2855","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2856","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2857","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2858","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2859","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2860","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2861","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2862","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2863","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"2864","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
